,age,balance,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,actual,prob_0,prob_1,pred
33831,33,1450,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9665705015266378,0.0334294984733622,0
15332,28,2378,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.999213697629878,0.0007863023701219853,0
5133,31,24870,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.0,5.994548156293107e-20,0
18373,46,390,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9450513583606247,0.054948641639375344,0
8681,27,3,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9626694334694321,0.03733056653056782,0
23870,31,-2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.9031103869177107,0.09688961308228923,0
17902,33,775,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.9838817269548638,0.01611827304513623,0
22771,54,983,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9720936049223247,0.027906395077675387,0
20795,40,275,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8812199067274178,0.11878009327258218,0
26023,46,15,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8796903563830261,0.12030964361697394,0
44618,60,474,5,186,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8861236524018498,0.11387634759815024,0
44825,66,388,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7965256767267967,0.20347432327320322,0
44873,35,0,1,62,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.8052487921561362,0.1947512078438638,0
19266,37,1863,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9912382904577989,0.008761709542201127,0
10290,46,642,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9781684086940907,0.02183159130590931,0
16189,30,1700,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9871227935786777,0.012877206421322234,0
24060,33,882,1,151,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7801778973585598,0.21982210264144023,0
36903,28,159,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.9027046093519022,0.0972953906480978,0
6643,30,1692,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.9976217306996338,0.0023782693003661713,0
34991,28,1010,1,336,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.6967604995266041,0.3032395004733959,0
24851,46,4301,1,183,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.9996434327291086,0.0003565672708913721,0
41431,37,4565,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9997397045901276,0.00026029540987241423,0
24119,41,523,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.974780787307848,0.02521921269215198,0
4820,39,528,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.9838453261881657,0.016154673811834285,0
11781,57,9103,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.9999999855071893,1.4492810778341212e-08,0
44370,76,1483,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9885244073007694,0.011475592699230602,0
41343,38,0,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8505836021435169,0.14941639785648309,0
18883,34,164,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8413628994505236,0.1586371005494765,0
26159,43,1337,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.9867730624287974,0.013226937571202645,0
23878,39,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9162796675657026,0.08372033243429748,0
14747,38,83,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.9538084022137724,0.04619159778622761,0
25489,32,1721,2,182,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9576157357569863,0.04238426424301372,0
28330,43,2940,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9974161714366419,0.0025838285633581694,0
35303,39,14,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9056691033804479,0.09433089661955209,0
34942,34,69,3,362,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.9572085020348204,0.0427914979651796,0
14501,44,58,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9571647016383263,0.0428352983616737,0
30570,54,542,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9433330855126671,0.05666691448733287,0
11536,39,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.9607135781191222,0.03928642188087782,0
8484,35,4788,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.9999656160067335,3.438399326644177e-05,0
8330,51,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9862448224652008,0.013755177534799105,0
14629,34,160,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.9418200205891993,0.05817997941080062,0
39687,32,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8833224468659222,0.11667755313407778,0
11510,55,2152,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.998149411764131,0.001850588235869039,0
35624,47,169,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.905977550023244,0.09402244997675603,0
5589,31,-848,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.911401992962278,0.08859800703772201,0
13013,36,-308,11,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.934842160628917,0.06515783937108294,0
15823,40,664,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.8656500658302122,0.13434993416978785,0
30603,52,0,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.944512255350248,0.055487744649752056,0
37820,36,0,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.836029201285782,0.16397079871421802,0
45004,29,1579,1,92,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.3964235411591134,0.6035764588408866,1
23280,45,692,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.9834577468908878,0.01654225310911216,0
1165,32,111,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.95419140070213,0.04580859929786992,0
16136,50,-556,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.8614142507396861,0.13858574926031386,0
21596,36,632,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9527871532242782,0.04721284677572179,0
2251,40,2576,11,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9998939786827586,0.00010602131724134342,0
28272,27,145,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8126408058126295,0.1873591941873705,0
14780,32,67,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9458917724866371,0.054108227513362805,0
39628,55,217,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9425926467518958,0.05740735324810423,0
24109,43,860,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.8679686284455213,0.13203137155447872,0
3737,39,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.9752311661475508,0.024768833852449268,0
30866,35,694,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8831628988156603,0.11683710118433971,0
38145,31,0,1,176,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9117833848337937,0.08821661516620632,0
794,46,2303,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.9985333657211307,0.0014666342788692717,0
39361,20,76,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.870159383955668,0.129840616044332,0
8764,28,4,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.9437291012779172,0.05627089872208284,0
31672,30,297,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8490140671133916,0.15098593288660841,0
19272,50,1412,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9759028373903612,0.024097162609638803,0
31089,82,278,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8933696157234823,0.10663038427651766,0
44927,21,57,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.874493020001061,0.12550697999893903,0
29552,28,679,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9580464757016164,0.04195352429838363,0
11751,51,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9822543461407356,0.017745653859264444,0
43880,35,3544,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0.9991803849571542,0.000819615042845802,0
40618,47,1167,1,96,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.5790007660779195,0.4209992339220805,0
21668,31,0,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9438861853783602,0.056113814621639745,0
41175,39,139,1,79,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.6928355078061323,0.30716449219386766,0
23919,33,230,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.9502007608152793,0.049799239184720734,0
32943,42,284,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9491267579832827,0.05087324201671733,0
899,43,167,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9687153331605624,0.031284666839437605,0
10977,36,251,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9706943593557354,0.029305640644264542,0
30748,27,165,2,192,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9049188064283802,0.09508119357161986,0
45111,64,445,3,186,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8254998880072122,0.17450011199278778,0
38751,22,250,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.9039426575117984,0.09605734248820169,0
21268,54,11,10,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.9672917291706958,0.032708270829304185,0
2642,38,607,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9829932787735326,0.017006721226467406,0
8061,36,1861,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9975643744870468,0.0024356255129531316,0
38719,42,-336,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.9170993474284326,0.08290065257156737,0
27805,27,28,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8425418321046001,0.15745816789539996,0
4640,44,982,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.9894659125612179,0.010534087438782093,0
17793,42,2273,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9968964182458252,0.0031035817541748005,0
4843,37,734,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.9797091340080012,0.020290865991998787,0
43553,32,154,1,521,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.9084699319844451,0.09153006801555484,0
7117,57,630,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9859839586691216,0.014016041330878417,0
3283,41,957,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.992929333742559,0.007070666257440968,0
27686,32,0,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8968100176868101,0.1031899823131899,0
6969,36,2176,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.9981342896944891,0.0018657103055108222,0
12414,41,509,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.9847843253472582,0.015215674652741802,0
1561,43,177,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9668540187096668,0.033145981290333186,0
25794,45,1066,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9839637233907742,0.01603627660922585,0
41604,41,595,1,107,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.4136674729715486,0.5863325270284514,1
36964,32,933,4,307,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.8763130076691044,0.12368699233089568,0
23626,38,173,8,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9169237055601225,0.0830762944398775,0
14773,45,1293,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9681109338867193,0.03188906611328068,0
5233,31,91,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.9195501687828469,0.08044983121715313,0
11654,41,143,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9472502322799867,0.052749767720013274,0
11594,39,2453,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9977168131669855,0.0022831868330145918,0
28977,47,86,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.8219423911424468,0.17805760885755323,0
18762,33,249,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9468533430719589,0.053146656928041054,0
44827,31,4951,3,81,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.999358940684805,0.0006410593151949766,0
37288,46,-35,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9043694457688163,0.09563055423118366,0
29026,35,278,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8204029140972954,0.17959708590270465,0
9252,39,1820,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9927414816704375,0.007258518329562517,0
21770,48,0,7,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9597849019113367,0.04021509808866333,0
30414,53,1624,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9797909691055379,0.0202090308944621,0
34597,47,1649,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9887714969828671,0.011228503017132829,0
36734,35,451,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.9648336736797829,0.035166326320217156,0
11873,44,2237,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.9981525598000327,0.0018474401999673277,0
14344,37,223,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9345374691291821,0.06546253087081788,0
42682,38,282,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8974574224969402,0.10254257750305985,0
6732,27,1401,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.9922801903193419,0.007719809680658136,0
34654,32,4761,2,350,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9994486831712867,0.0005513168287133366,0
2696,41,108,7,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.984583163344104,0.015416836655896018,0
35982,36,153,1,171,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9316034452471136,0.06839655475288646,0
16893,32,-49,8,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0.9635890854597101,0.036410914540289926,0
6999,32,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9716337785417879,0.028366221458212056,0
14840,37,1027,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9768678653596297,0.02313213464037032,0
10823,45,1735,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.9904835615321671,0.00951643846783291,0
39879,33,1117,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9403218730911845,0.05967812690881551,0
10469,58,3628,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9994123151640572,0.0005876848359428768,0
38311,23,780,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.9385514568680572,0.06144854313194281,0
11204,60,3,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9420667044478744,0.0579332955521256,0
10899,37,942,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9844296924872188,0.015570307512781172,0
16286,47,4101,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9998410834951023,0.00015891650489770556,0
3719,36,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.9650618462097068,0.034938153790293185,0
14612,47,683,12,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9890088943483522,0.010991105651647886,0
7031,41,803,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9897402766083159,0.01025972339168412,0
11251,41,707,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.974534358676421,0.02546564132357893,0
17214,52,2428,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9973492229941238,0.002650777005876284,0
40672,53,0,1,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.8331171531065873,0.16688284689341276,0
39611,34,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8584870313361084,0.14151296866389163,0
10667,47,214,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.9780745437306847,0.021925456269315278,0
39040,36,3,8,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9022080823927916,0.09779191760720835,0
29441,31,863,1,263,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.35423687454050834,0.6457631254594917,1
31892,34,438,1,323,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.8951815623792366,0.10481843762076337,0
44028,39,2939,1,165,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.86169148481991,0.13830851518009007,0
9816,48,635,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9628503210143349,0.03714967898566508,0
1448,29,607,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.9872165660080193,0.012783433991980673,0
20822,45,144,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9018739267674022,0.09812607323259782,0
12208,36,904,8,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.9775245893007422,0.02247541069925789,0
6517,35,-208,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.9625352787766024,0.037464721223397564,0
44181,28,205,3,184,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.8286736258580791,0.17132637414192084,0
36293,45,456,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9444432008081217,0.05555679919187824,0
2533,45,105,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.9831235108955177,0.016876489104482296,0
134,28,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.9414802747901955,0.0585197252098045,0
28125,31,86,1,170,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7624425195099063,0.23755748049009373,0
2234,27,2420,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.9983801965714392,0.0016198034285607895,0
37647,36,307,1,330,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.919385770450277,0.08061422954972293,0
10258,36,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9718155492061626,0.02818445079383736,0
44043,41,985,2,391,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.30074614363538754,0.6992538563646125,1
3735,29,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.9682348954779019,0.03176510452209814,0
8218,42,-1129,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0.9215241843187206,0.0784758156812794,0
19341,31,200,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8106113994928925,0.1893886005071075,0
19497,35,260,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8552630619531622,0.14473693804683788,0
8085,31,247,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.980426346187303,0.019573653812697,0
19806,34,370,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.902534884531852,0.09746511546814793,0
