,y_true,train?,human_count_0,human_count_1,human_count_2,human_count_3,human_count_4,human_count_5,human_count_6,human_count_7,human_count_8,human_count_9,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,mean_rt,median_rt,std_rt,Median Reaction Time (s),actual,pred
72,0.0,1.0,46.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9999345541000366,2.171345158785698e-06,3.4049699024762963e-06,2.1181765987421383e-05,1.9937617253162895e-05,2.9265972898429023e-06,7.663456017326098e-06,1.603252826498647e-06,9.045853062161768e-07,5.580192009801976e-06,1998.92,1643.0,1319.0255655024202,1643.0,0,0
73,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.707953924778849e-05,7.101866685843561e-06,3.9252299757208675e-06,0.00018157255544792855,0.03812834247946738,1.894470551633276e-05,9.831509260038729e-07,0.9616348147392272,8.554138162253365e-07,6.382321316777961e-06,1988.4313725490201,1540.0,2614.337562403921,1540.0,7,7
74,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3339968063519336e-06,0.9999526739120485,3.770735759189847e-07,5.8749346862896346e-06,7.584690138173755e-06,7.588756488985382e-06,1.7267870134674013e-05,1.5983630419214025e-06,1.6403057543357138e-06,3.9345140976365656e-06,1786.9215686274508,1419.0,1087.425911832843,1419.0,1,1
75,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.9999555349349976,9.131314300248051e-07,3.268300361014553e-06,2.906193685703329e-06,1.0573520739853846e-05,1.7535585357109085e-05,3.2152922813111218e-06,1.570557287777774e-06,1.6730298284528544e-06,2.819001792886412e-06,2143.0,1465.0,2780.053200929795,1465.0,0,0
76,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,7.531568826379953e-07,2.857698859770608e-07,1.0401235073231874e-07,1.5906600310700014e-05,4.289030641757563e-07,0.9999791383743286,4.368838517621043e-07,2.7634248453978216e-06,5.732582053497026e-08,9.428743652506458e-08,1588.2549019607845,1336.0,722.3434873559047,1336.0,5,5
77,2.0,1.0,1.0,0.0,47.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.694768333341926e-05,5.709434117306956e-05,0.9202218651771544,0.001131487893871963,0.07787163555622101,3.4819720895029604e-05,4.170229658484459e-05,0.00014613696839660406,0.0003750981122720986,6.318864325294271e-05,2016.25,1626.0,1395.2449061147709,1626.0,2,2
78,5.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,3.85797829949297e-06,3.3954208333852876e-07,3.553178657966783e-07,3.248898337915307e-06,1.1340791843394982e-06,0.9999886751174928,9.842193549047806e-07,1.1306763099128152e-06,2.4490887540196127e-07,5.1776432030692376e-08,1706.0769230769226,1319.5,1913.1180159588755,1319.5,5,5
79,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45981899083381e-08,8.942777185438899e-08,0.9999971389770508,1.0848287246290057e-07,2.164342049582046e-06,4.9413749536597606e-08,3.4626943090643194e-08,8.784205363099318e-08,1.375549913973373e-07,1.4244254487039143e-07,2164.5294117647063,1992.0,936.6795898906132,1992.0,2,2
80,1.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.90692014459637e-07,0.9999895095825196,4.8776875871681105e-09,1.8401311763227565e-07,1.8844926330530146e-07,3.352067551531945e-06,7.748545272079357e-08,1.2498907153712935e-07,2.6177664835813625e-07,5.941333256487269e-06,1553.52,1305.0,618.0439928863133,1305.0,1,1
81,4.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,5.0257112889084965e-06,5.287112685437022e-07,4.127966349187773e-06,2.65571458157865e-07,0.9999870061874392,1.5591957662763891e-06,2.457217078699614e-07,4.163078983765445e-07,2.2872174554322553e-07,5.566566301240529e-07,2219.688524590164,1436.0,5088.036037414907,1436.0,4,4
82,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,7.755639899187372e-07,5.896396942262073e-06,3.921467578038573e-05,2.724358637351543e-05,2.860978156604688e-06,1.0413225027150473e-05,0.9998675584793092,3.6525721952784806e-05,2.213862217104179e-06,7.255590844579274e-06,1630.76,1439.0,792.4383079058803,1439.0,6,6
83,1.0,1.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.740299896686338e-05,0.9997643828392028,2.938447778433328e-06,4.0990171328303396e-06,6.127887672846555e-07,1.549742933093512e-06,1.5066131027197114e-06,4.410695055412361e-06,1.1466108844615519e-05,0.00018160109175369143,1799.2745098039215,1642.0,807.2995498185634,1642.0,1,1
84,5.0,1.0,0.0,0.0,0.0,5.0,0.0,49.0,0.0,0.0,0.0,0.0,2.121364559570793e-06,2.2626602458331035e-06,6.932742735443753e-07,0.00067411974305287,1.3838014183420455e-06,0.9993104934692384,2.6024638373201006e-06,5.047341801400762e-06,8.126116881612687e-07,4.5179379526416596e-07,1725.3090909090909,1571.0,641.2725448416428,1571.0,5,5
85,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.00032740188180468976,1.43197612487711e-05,2.822632154675375e-07,7.116007054719373e-07,1.983185939025134e-05,1.8596144855109744e-06,1.3254555597086435e-05,1.1915659570149728e-06,0.999578058719635,4.30109903390985e-05,1430.5384615384617,1329.5,457.7406347351989,1329.5,8,8
86,2.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3205263914860552e-06,2.163182898584637e-06,0.8668306469917297,0.13135024905204773,0.0015037149423733356,3.876746632158756e-05,6.169473181216745e-06,0.0002625136403366924,3.0429698654188537e-06,3.461917685854133e-07,1898.132075471698,1419.0,1452.541950112283,1419.0,2,2
87,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0,0.02123231440782547,9.141960617853329e-06,0.00012544203491415828,4.883918518316932e-05,0.0001189201502711512,9.137723282037767e-06,4.723048277810449e-06,7.527074558311142e-06,3.0217274797905706e-06,0.9784411191940308,2349.673076923077,1912.5,1573.4850133077443,1912.5,9,9
88,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999977350234984,5.595663310487e-08,2.0125202837562032e-08,1.6478927022944847e-07,2.5017049765097002e-08,1.1900772278750082e-06,3.951939504531765e-07,1.1573106917239785e-07,4.871063552513988e-08,3.7997347135387827e-07,1646.5098039215686,1412.0,1136.509522574255,1412.0,0,0
89,3.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016048790712375194,6.671720711892704e-06,9.226395195582882e-05,0.9995912909507751,1.391560635966016e-05,6.5055278355430354e-06,1.3592344657809008e-05,3.4432869142619897e-06,0.00010763853788375854,4.171207365288865e-06,1514.0,1394.0,584.6494676299637,1394.0,3,3
90,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2.265213697683066e-05,2.0679306089732566e-07,0.0001731577649479732,2.2088417608756572e-05,4.247711331117897e-06,2.7565070013224613e-06,0.999772012233734,2.6891575544141237e-06,7.810047009115808e-08,1.7565402288255427e-07,2130.52,1600.5,1665.8739477511251,1600.5,6,6
91,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.863723683636636e-05,5.796972345706307e-06,1.1018437362508848e-06,1.9854145648423582e-05,5.258094120108583e-07,6.605756425415167e-06,2.492436976808676e-07,2.392642727500061e-06,4.4701874912789213e-07,0.999894380569458,1529.1379310344828,1362.0,929.5566279151084,1362.0,9,9
92,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.80944538089534e-07,5.4306487982103135e-06,3.4928154946101126e-07,3.704767266299313e-07,2.226569932872735e-07,3.290713550541113e-07,6.455518359871346e-07,4.952659082846367e-07,0.999990701675415,7.763988492115459e-07,1462.6,1322.0,446.1897189605812,1322.0,8,8
93,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.765074805377026e-09,3.3847236124984186e-08,5.144965786740841e-09,2.111321784070697e-08,5.618685516850519e-10,7.976799665243561e-09,4.8602979418888034e-09,2.0366558217688186e-08,3.2902999436146274e-08,1.0,1481.8823529411764,1375.0,713.6501284819844,1375.0,9,9
94,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,3.2526013882261395e-08,1.4384006874479385e-07,3.941146587749245e-06,4.252216967870481e-06,3.6603582884708885e-06,2.29721581490594e-06,0.9999834299087524,1.4564983530362954e-06,4.7400891389770534e-07,3.34824363790176e-07,1843.5769230769226,1561.0,910.3819139575079,1561.0,6,6
95,5.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.2891805454273708e-05,4.6270025677586096e-07,1.2206390920255214e-07,6.817898247390985e-05,1.5893024851720838e-07,0.9999085664749146,9.536207699056831e-07,5.431031240732409e-06,3.0131877792882733e-06,1.1455541226723652e-07,1518.6274509803925,1406.0,525.6166649102487,1406.0,5,5
96,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,2.8961464977328437e-06,1.7590508605280773e-06,1.136946229962632e-05,7.0696733018849045e-06,1.0326317351427859e-05,7.224599539767951e-05,5.028970008424949e-06,0.9998847246170044,2.0478357782849343e-06,2.4718133317946918e-06,1574.9615384615383,1250.0,887.0819305074817,1250.0,7,7
97,4.0,1.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,3.0,0.0,0.0,5.504060709426993e-07,7.576092571071058e-07,1.7934260299057314e-08,1.6900942867437152e-08,0.999996781349182,1.0406597539258656e-07,1.5866464764258126e-06,2.023390806016323e-07,5.868551866683449e-08,2.97250597469656e-08,1911.34,1572.0,1025.8450893516713,1572.0,4,4
98,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,6.929853498149896e-06,2.0542798665701408e-05,1.4700484825880267e-05,5.488841998158023e-05,1.9799350411631167e-05,0.00014689043746329844,0.999713122844696,8.500169315084351e-06,1.2736509233945979e-05,1.947164491866716e-06,1563.2830188679245,1259.0,1327.9796305400066,1259.0,6,6
99,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,0.0,0.0,0.0,1.9470257939246951e-07,9.504443454488863e-08,5.544440000448957e-07,4.271718410109315e-07,4.392207983983098e-07,1.3745307114731986e-06,0.9999953508377076,1.144584871326515e-06,6.737332824968688e-08,2.939935370704916e-07,1826.019607843137,1403.0,1347.5045898281176,1403.0,6,6
100,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.470783657481662e-06,2.7594123821472753e-06,0.9999413490295408,6.780089734093052e-06,9.763431080500597e-06,2.0627446701837467e-06,2.7553591280593537e-05,1.6254360843959146e-06,5.876646582692047e-07,4.704131129074085e-08,1400.0392156862745,1287.0,599.056323254644,1287.0,2,2
101,5.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,4.070953309565084e-06,4.587132806932459e-08,1.5020604848814398e-07,2.112116817443166e-05,1.0190440491442133e-07,0.9999743700027466,2.146619806353556e-07,3.4526969727721735e-08,1.2967830365084865e-08,1.0983614018300614e-08,1917.22641509434,1595.0,1025.5151921297045,1595.0,5,5
102,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.7840690134107715e-06,9.531481737212744e-07,2.388205473380367e-07,4.080984865595383e-07,5.170859296299568e-08,4.2286941948077594e-07,1.1230503105252865e-07,1.5186104462827643e-07,0.9999955892562866,3.038775275854277e-07,1707.3076923076926,1481.5,987.1825335010096,1481.5,8,8
103,3.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001037830879795365,1.2165010048192926e-06,4.071142029715702e-06,0.9053884744644164,5.065449386165709e-06,0.09429888427257538,1.1613315109570976e-06,0.00014398539497051388,8.213296496251132e-06,4.5176151616033173e-05,1864.6274509803925,1712.0,891.2853630747968,1712.0,3,3
104,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,3.3696454693199485e-07,1.1145558573844028e-06,7.311340368687523e-07,9.966553989215754e-06,8.317639981214595e-07,1.6397918898292119e-06,0.9999797344207764,2.308673629158875e-06,2.138554918929003e-06,1.1512493074405936e-06,1580.3725490196075,1402.0,648.3317657121023,1402.0,6,6
105,2.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189188279544396e-07,1.1792486276362979e-07,0.9999870061874392,5.8252023649174596e-08,1.8458008526067715e-06,9.172479309427217e-08,1.0489585292816628e-05,1.409566579013699e-07,5.6294386929778276e-09,1.3341366233987628e-08,1839.8301886792453,1446.0,1184.7546928153695,1446.0,2,2
106,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89562852535164e-06,6.671731171081772e-06,0.9998378753662108,9.928306099027395e-06,8.706704829819499e-05,1.8946779164252806e-05,2.271214543725364e-05,5.754837275162573e-06,1.7740513840180938e-06,3.122362954854907e-07,1337.549019607843,1199.0,422.09734961146063,1199.0,2,2
107,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2171584507523216e-07,0.999992609024048,1.996511628021836e-06,4.5006527216173714e-07,9.455398242153024e-08,1.1640202757234876e-07,3.450424230777571e-07,7.359237486070924e-08,5.756652399213635e-07,3.477037353150081e-06,1601.4230769230774,1332.5,701.607519638919,1332.5,1,1
108,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.134848172858256e-08,2.332904784907441e-07,5.535773794917985e-08,6.240548344749186e-08,2.8716804933992535e-08,1.9343430324170183e-07,4.601740215548489e-07,1.9559278996439391e-07,2.1306263420228788e-07,0.9999984502792358,1631.12,1372.0,740.3677696156917,1372.0,9,9
109,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.236698706947209e-07,6.639367597927047e-07,1.0949021088890731e-05,0.00018451944924890995,1.2853744010499213e-05,2.8815934456360988e-06,1.3733431387663586e-06,4.479503331822343e-06,1.0306843023499823e-07,0.9997814297676086,1828.92,1493.5,1560.8687512970173,1493.5,9,9
110,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,0.0,0.0,0.0,2.7659409624902764e-06,5.863926730853565e-07,1.96053792933526e-06,1.440139749320224e-05,5.291398338158615e-06,1.0575409987723106e-06,0.9999707937240601,8.529189017281169e-07,1.5691829275965574e-06,6.972722417231125e-07,1789.6470588235293,1263.0,1267.1259262366848,1263.0,6,6
111,3.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916283901617135e-07,2.4704181669221725e-06,6.419495548470878e-06,0.9999457597732544,7.825482128964723e-08,1.2354075806797482e-06,3.8806516386102885e-05,7.280560794242773e-07,3.7082606922922415e-06,4.913657107863401e-07,1684.9607843137255,1544.0,603.6115625394965,1544.0,3,3
112,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9998286962509156,8.972902833193075e-06,5.226164648775011e-05,1.856585186033044e-05,8.884754606697243e-06,3.529798414092511e-05,2.442272125335876e-05,7.869624823797494e-06,3.8106443298602235e-06,1.1164189345436167e-05,1481.9411764705883,1399.0,507.64461631203005,1399.0,0,0
113,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.5186567736691361e-07,5.685192832061148e-07,6.987973506511479e-07,1.3898106772103347e-06,3.112963042894989e-07,5.883464950784401e-07,1.5238259720717903e-07,2.4371870495087933e-06,4.01630693147581e-08,0.9999936819076538,1524.6538461538462,1366.0,674.8674781926983,1366.0,9,9
114,3.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.442501894023735e-06,7.245598681038245e-06,3.602946890168823e-05,0.9988325238227844,6.14326709182933e-05,1.4141928659228146e-05,0.0009946082718670368,3.640931390691549e-05,3.218015535821905e-06,5.900643827772001e-06,1944.6346153846155,1472.5,2016.2958177461544,1472.5,3,3
115,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,4.681351128965616e-06,3.792483767028898e-06,4.350680228526471e-06,9.138042514678087e-06,3.350815632074955e-06,4.190781055513073e-06,1.1879152225446887e-05,0.9999573230743408,5.38238509761868e-07,7.610806846969355e-07,1561.0392156862745,1441.0,679.3365575555113,1441.0,7,7
116,4.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,3.0,0.0,0.0,3.6495468975772383e-06,2.7733460683521116e-06,1.0629348707880126e-06,3.217370931452024e-06,0.9999655485153198,6.0106108321633656e-06,8.860574780555908e-06,3.6837946026935234e-06,2.7251412575424183e-06,2.58126374319545e-06,2085.692307692308,1844.5,1302.6757461269906,1844.5,4,4
117,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,5.660408987750997e-06,7.439005912601715e-06,2.086439053528011e-06,7.370262210315559e-06,6.326846778392792e-05,0.002274347003549337,1.6919535482884385e-05,0.9976146221160888,5.657146289195225e-07,7.747589734208304e-06,1788.9019607843134,1583.0,673.1376458021632,1583.0,7,7
118,5.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0152586582989898e-05,7.555335059805657e-07,5.7282736776187455e-08,1.700716711638961e-05,1.3432122614176475e-05,0.9999539852142334,5.903019655306707e-07,3.184136403433513e-07,2.7016267267754297e-06,1.0360409987697494e-06,1462.588235294117,1348.0,510.4765685698253,1348.0,5,5
119,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.858248866592476e-07,0.9999662637710572,7.123547618448356e-08,5.340964435163187e-07,4.587570288094866e-07,4.3028558138757934e-07,7.108492923180165e-07,2.690148050987773e-07,4.1255799487771593e-07,3.0033563234610493e-05,2738.851851851852,1720.5,4987.463031148401,1720.5,1,1
120,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,9.96553171717096e-06,5.061037882114762e-06,7.5952793849864975e-06,5.408792276284657e-07,1.170738414657535e-06,2.8541871870402247e-06,8.426392014371231e-06,5.605491537608033e-07,0.9999630451202391,7.043680056995072e-07,1680.5769230769226,1461.0,798.2538135390038,1461.0,8,8
121,4.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,23.0,0.0,0.0,4.7339872821794426e-07,2.627444473546348e-06,2.144118298019748e-06,1.232792214977962e-06,0.9996052384376526,1.618630085431505e-05,5.6925882745417775e-06,0.0003646454715635628,1.6741829540478648e-06,1.1901452268148205e-07,2625.2586206896553,2298.5,1416.4573495767509,2298.5,4,4
122,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4716532859893052e-05,0.9999611377716064,9.748342790771858e-07,9.871980211073604e-08,1.4918461488377946e-07,1.223139406647533e-06,8.53433846259577e-07,6.968905950088811e-07,4.2785114828802756e-07,1.9657509255921465e-05,1346.9423076923074,1292.0,498.3673900144995,1292.0,1,1
123,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983310699464,1.8784213295930385e-07,6.69293456212472e-08,2.205243987418725e-08,3.7172566180743155e-07,1.6160019811195525e-07,1.9542682139217504e-07,8.420350638971286e-08,5.315276325745799e-07,1.4898060385348802e-07,2026.058823529412,1343.0,3788.143911795141,1343.0,0,0
124,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0284482243605453e-07,1.4270865449361738e-06,1.393062518673105e-07,4.0060498918137455e-07,7.037943561272186e-08,8.888127922546117e-08,5.906602140726137e-08,5.679468628727591e-08,2.7509409861181663e-08,0.9999976158142092,1358.36,1271.0,403.1130271438288,1271.0,9,9
125,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668823981366586e-06,0.9999725818634032,1.7993797030158015e-07,4.995421818421164e-07,6.622853447879606e-07,3.504728965708637e-06,1.5037836419651285e-05,2.8325308676357963e-07,1.850181092777348e-07,4.44197621618514e-06,1602.7254901960785,1403.0,855.1386572581401,1403.0,1,1
126,3.0,1.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,1.097682888939744e-05,1.4098183783062268e-05,1.0488100770089659e-06,0.9999356269836426,4.107066615688381e-07,1.9637353034340773e-05,3.872809884342132e-06,2.742428250712692e-06,5.289350156090222e-06,6.3616857914894345e-06,1650.1923076923074,1505.0,652.7280020387898,1505.0,3,3
127,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.697301404452901e-08,2.8149701236657165e-08,7.049599792807726e-10,3.808819482031822e-09,1.3951341770734868e-07,1.2848087038719314e-08,1.4741309506405288e-08,0.9999997615814208,2.0366048403275272e-08,9.140631362924978e-09,1519.62,1390.0,570.106287619838,1390.0,7,7
128,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.223185447292053e-06,2.899572109527072e-06,3.3871735638513194e-08,1.3839451185049256e-06,1.3562662388721949e-06,3.380343969183741e-07,2.049220597655221e-07,0.9999910593032836,1.4422083438603295e-07,3.143575497688289e-07,1575.88,1476.0,484.9335590930925,1476.0,7,7
129,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,4.7688781705801375e-06,5.654083906847517e-06,2.2144731701700952e-06,1.195588083646726e-05,1.2059072105330415e-06,2.5170468234136933e-06,0.9999698400497437,5.522119863599071e-07,1.1807269402197562e-06,8.215494773367027e-08,1403.1538461538462,1358.0,384.55124774440634,1358.0,6,6
130,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4196788470144385e-05,0.9999150037765504,1.616335225662624e-06,1.6732172980482574e-06,8.474505079902882e-07,7.057462312332062e-07,5.162305569683667e-07,3.970270881836768e-06,1.173642431240296e-06,6.028754432918503e-05,1269.2941176470588,1183.0,373.6461049772978,1183.0,1,1
131,2.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25514269611449e-06,3.21210318361409e-05,0.9990611672401428,7.987057870195713e-06,0.00031289528124034405,1.4122722859610807e-05,2.7730966394301507e-05,0.0005308898980729282,1.0471835594216827e-06,6.773514087399235e-06,1610.0185185185185,1507.0,545.1221601273561,1507.0,2,2
132,3.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2.774560925900005e-06,7.071719210216544e-07,4.65820176032139e-06,0.999975323677063,9.99945541479974e-07,5.467549726745346e-06,1.5006380635895766e-06,3.6814667510043364e-06,4.274781531421469e-06,6.41772999188106e-07,1352.1176470588236,1192.0,429.37767278044737,1192.0,3,3
133,4.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,1.2694617623765225e-07,3.784556668051664e-07,1.504375006788905e-07,8.37003426568117e-06,0.9999891519546508,2.103684551002516e-07,8.527360932930604e-07,6.152023388494854e-07,5.6457981401081276e-08,5.6932922376518036e-08,2328.313725490196,1902.0,1539.0874762689236,1902.0,4,4
134,4.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.01882405942888e-05,6.20370246906532e-06,2.90076172859699e-06,1.3272095884531154e-06,0.9999520778656006,3.9205724533530883e-07,2.2123917005956173e-05,7.709915053055737e-07,1.150158482232655e-06,2.92761683340359e-06,1756.1153846153845,1506.5,917.0734495750792,1506.5,4,4
135,6.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.000182723902980797,1.7127850071574358e-07,2.341824028917472e-06,1.852826812864805e-06,9.340467386209641e-07,3.9976177390599327e-07,0.9998037219047546,1.6233087762884681e-06,2.9460525183822037e-06,3.236855718569132e-06,2232.403846153846,1445.0,2510.754540595749,1445.0,6,6
136,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.403314038536335e-07,0.9998186230659484,1.7351619874261814e-07,1.2893460734630935e-05,1.5764589988975786e-07,2.6875316052610287e-06,2.817236754992792e-08,1.7415471802451066e-06,5.281838184600929e-07,0.00016226798470597714,1889.68,1605.0,1004.967629491881,1605.0,1,1
137,3.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863655931330868e-07,9.854375093709677e-07,1.6367901878311383e-07,0.9999924898147584,6.346415943880858e-07,7.054401862660599e-07,1.5299276583391477e-06,1.142359224104439e-06,1.346444150840398e-06,4.979777372682292e-07,1499.2075471698115,1376.0,637.3883419105525,1376.0,3,3
138,2.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.015863356064073e-05,1.2064748489137855e-07,0.9999774694442748,1.312519231078113e-07,5.283247332954488e-07,1.1668501542771993e-07,1.0336452760384418e-06,2.991900487359089e-07,6.108952987915472e-08,1.0246232307054015e-07,1555.66,1293.5,576.6012171973533,1293.5,2,2
